TimeStamp,time,TotalPM,PM10,PM2.5,PM1,particles_A,P,particles
12/05/2010,10:26:44,56.8,16.9,2.51,.59, , , 
12/05/2010,10:26:59,31.2,12.1,2.82,.59, , , 
12/05/2010,10:27:14,13.7,10.4,2.5,.52, , , 
12/05/2010,10:27:29,27.4,9.1,2.55,.58, , , 
12/05/2010,10:27:44,35.3,9.4,2.46,.61, , , 
12/05/2010,10:27:59,30.8,17.4,2.44,.61, , , 
12/05/2010,10:28:14,22.9,15.6,2.59,.52, , , 
12/05/2010,10:28:29,19.5,13.3,2.31,.57, , , 
12/05/2010,10:28:44,13.8,10.6,2.49,.69, , , 
12/05/2010,10:28:59,14,10.7,1.93,.59, , , 
12/05/2010,10:29:14,58.9,13.7,2.57,.62, , , 
12/05/2010,10:29:29,45.9,15,2.55,.63, , , 
12/05/2010,10:29:44,36.8,10.7,2.66,.58, , , 
12/05/2010,10:29:59,23.5,8.8,2.25,.47, , , 
12/05/2010,10:30:14,20.6,12,2.69,.67, , , 
12/05/2010,10:30:29,76.7,18.3,2.83,.52, , , 
12/05/2010,10:30:44,68.9,13.1,2.73,.63, , , 
12/05/2010,10:30:59,46.7,14.6,2.85,.62, , , 
12/05/2010,10:31:14,47.1,15.4,2.58,.62, , , 
12/05/2010,10:31:29,35.6,15.6,2.85,.58, , , 
12/05/2010,10:31:44,59.9,13.1,2.58,.54, , , 
12/05/2010,10:31:59,61.3,20.4,2.48,.5, , , 
12/05/2010,10:32:14,66,14.5,2.28,.45, , , 
12/05/2010,10:32:29,37.5,13.2,2.45,.64, , , 
12/05/2010,10:32:44,23.1,12.9,2.18,.62, , , 
12/05/2010,10:32:59,20.9,7.2,2.44,.61, , , 
12/05/2010,10:33:14,44.6,13.3,2.46,.5, , , 
12/05/2010,10:33:29,11.1,9.3,2.19,.5, , , 
12/05/2010,10:33:44,29.7,11.1,2.52,.48, , , 
12/05/2010,10:33:59,12.8,10,2.28,.54, , , 
12/05/2010,10:34:14,29.1,11.7,2.7,.61, , , 
12/05/2010,10:34:29,24.7,9.6,2.09,.58, , , 
12/05/2010,10:34:44,41.7,10.1,2.16,.56, , , 
12/05/2010,10:34:59,38.5,10.7,2.03,.51, , , 
12/05/2010,10:35:14,29.2,12.1,2.44,.54, , , 
12/05/2010,10:35:29,37.6,16.1,2.33,.66, , , 
12/05/2010,10:35:44,12.4,10.2,2.43,.51, , , 
12/05/2010,10:35:59,69.1,11.1,2.32,.51, , , 
12/05/2010,10:36:14,27,9.4,2.12,.45, , , 
12/05/2010,10:36:29,30.4,13.5,2.27,.55, , , 
12/05/2010,10:36:44,13.7,11.4,2.89,.56, , , 
12/05/2010,10:36:59,35.7,16.3,2.25,.58, , , 
12/05/2010,10:37:14,81,12.2,2.25,.49, , , 
12/05/2010,10:37:29,11.7,9.2,2.66,.6, , , 
12/05/2010,10:37:44,88.8,9.3,2.48,.53, , , 
12/05/2010,10:37:59,69.5,18.8,2.52,.49, , , 
12/05/2010,10:38:14,39.6,16.1,2.38,.47, , , 
12/05/2010,10:38:29,51.5,17.7,3.28,.61, , , 
12/05/2010,10:38:44,47.3,19.2,2.32,.53, , , 
12/05/2010,10:38:59,50.9,14.8,2.29,.54, , , 
12/05/2010,10:39:14,13.8,10.6,2.3,.5, , , 
12/05/2010,10:39:29,28.9,16.2,2.28,.56, , , 
12/05/2010,10:39:44,33.9,18.3,2.16,.51, , , 
12/05/2010,10:39:59,31.7,12.9,2.42,.42, , , 
12/05/2010,10:40:14,26.5,10.5,2.63,.61, , , 
12/05/2010,10:40:29,29.1,12.2,2.34,.55, , , 
12/05/2010,10:40:44,23.8,14.9,2.76,.53, , , 
12/05/2010,10:40:59,38.7,9.6,2.48,.5, , , 
12/05/2010,10:41:14,31.2,16.9,2.34,.48, , , 
12/05/2010,10:41:29,15.5,11.1,2.21,.57, , , 
12/05/2010,10:41:44,31.3,11.6,2.29,.54, , , 
12/05/2010,10:41:59,36,8.2,2.69,.54, , , 
12/05/2010,10:42:14,32.7,5.8,2.51,.51, , , 
12/05/2010,10:42:29,29.2,10,2.19,.49, , , 
12/05/2010,10:42:44,14.1,10.5,2.43,.56, , , 
12/05/2010,10:42:59,32.6,13,2.3,.55, , , 
12/05/2010,10:43:14,12.6,8.4,2.54,.52, , , 
12/05/2010,10:43:29,46,13.4,1.87,.48, , , 
12/05/2010,10:43:44,26.9,13.8,2.53,.51, , , 
12/05/2010,10:43:59,25,16,2.77,.55, , , 
12/05/2010,10:44:14,25.7,8.9,2.11,.62, , , 
12/05/2010,10:44:29,41,13.4,2.23,.57, , , 
12/05/2010,10:44:44,12,9.9,2.61,.48, , , 
12/05/2010,10:44:59,9.9,6.7,2.28,.6, , , 
12/05/2010,10:45:14,34.7,15.7,2.16,.53, , , 
12/05/2010,10:45:29,20,13,2.06,.45, , , 
12/05/2010,10:45:44,15.2,11.2,2.23,.55, , , 
12/05/2010,10:45:59,22.4,7.7,2.62,.62, , , 
12/05/2010,10:46:14,10.8,9.3,2.49,.57, , , 
12/05/2010,10:46:29,20.9,13.8,1.93,.54, , , 
12/05/2010,10:46:44,35.2,7.6,2.28,.49, , , 
12/05/2010,10:46:59,28.5,13.7,2.5,.56, , , 
12/05/2010,10:47:14,19.3,14.2,2.32,.51, , , 
12/05/2010,10:47:29,27,11.7,2.3,.46, , , 
12/05/2010,10:47:44,12.2,10.2,2.17,.46, , , 
12/05/2010,10:47:59,19.1,10.2,2.13,.49, , , 
12/05/2010,10:48:14,29.4,11.6,2.31,.46, , , 
12/05/2010,10:48:29,42.2,14.5,2.29,.4, , , 
12/05/2010,10:48:44,32.7,21,2.34,.63, , , 
12/05/2010,10:48:59,18.4,10.9,2.49,.49, , , 
12/05/2010,10:49:14,14.5,8.8,2.56,.6, , , 
12/05/2010,10:49:29,32.8,14.1,2.03,.62, , , 
12/05/2010,10:49:44,37.9,9.1,2.44,.55, , , 
12/05/2010,10:49:59,8.2,6.9,2.22,.47, , , 
12/05/2010,10:50:14,6.6,6.1,2.2,.54, , , 
12/05/2010,10:50:29,19.3,13.4,2.09,.57, , , 
12/05/2010,10:50:44,12.7,9.6,2.72,.58, , , 
12/05/2010,10:50:59,39.9,12.3,2.54,.54, , , 
12/05/2010,10:51:14,12.3,9.4,2.32,.53, , , 
12/05/2010,10:51:29,7.3,6.5,2.59,.53, , , 
12/05/2010,10:51:44,10.3,8.9,2.52,.51, , , 
12/05/2010,10:51:59,14.5,9.5,2.29,.53, , , 
12/05/2010,10:52:14,18.2,13,2.26,.48, , , 
12/05/2010,10:52:29,4.9,4.7,2.35,.53, , , 
12/05/2010,10:52:44,9.3,7.8,2.88,.62, , , 
12/05/2010,10:52:59,28.8,12.1,2.65,.56, , , 
12/05/2010,10:53:14,11.3,7.6,2.58,.56, , , 
12/05/2010,10:53:29,10.5,8.1,2.37,.5, , , 
12/05/2010,10:53:44,30.4,12.5,2.08,.51, , , 
12/05/2010,10:53:59,9.4,7.7,2.43,.45, , , 
12/05/2010,10:54:14,34.5,12.9,2.46,.51, , , 
12/05/2010,10:54:29,8,6.9,1.93,.56, , , 
12/05/2010,10:54:44,8.5,7.5,2.72,.49, , , 
12/05/2010,10:54:59,21.4,10,2.27,.62, , , 
12/05/2010,10:55:14,17.3,12.7,2.53,.6, , , 
12/05/2010,10:55:29,13.1,10.2,2.5,.63, , , 
12/05/2010,10:55:44,47.6,11.9,2.37,.6, , , 
12/05/2010,10:55:59,12,9.5,2.53,.52, , , 
12/05/2010,10:56:14,6.5,5.8,2.72,.56, , , 
12/05/2010,10:56:29,20.7,6.3,1.97,.63, , , 
12/05/2010,10:56:44,31.1,14,2.43,.58, , , 
12/05/2010,10:56:59,19.2,12.4,2.49,.58, , , 
12/05/2010,10:57:14,13.1,10,2.79,.58, , , 
12/05/2010,10:57:29,28.9,11.7,2.26,.51, , , 
12/05/2010,10:57:44,10.9,8.9,2.47,.54, , , 
12/05/2010,10:57:59,26.9,10.8,2.68,.53, , , 
12/05/2010,10:58:14,23.3,9.9,2.13,.47, , , 
12/05/2010,10:58:29,22.6,16.2,2.34,.51, , , 
12/05/2010,10:58:44,10.8,8.6,2.19,.59, , , 
12/05/2010,10:58:59,7.7,6.7,2.35,.49, , , 
12/05/2010,10:59:14,28.6,12.5,2.76,.54, , , 
12/05/2010,10:59:29,23.8,12.6,2.67,.54, , , 
12/05/2010,10:59:44,5.5,5.1,2.28,.55, , , 
12/05/2010,10:59:59,26.5,8.5,2.71,.52, , , 
12/05/2010,11:00:14,37.1,9,2.32,.62, , , 
12/05/2010,11:00:29,15.5,11.8,2.12,.52, , , 
12/05/2010,11:00:44,12.4,7.6,2.19,.48, , , 
12/05/2010,11:00:59,21,9.5,2.21,.58, , , 
12/05/2010,11:01:14,29.4,11.1,1.83,.51, , , 
12/05/2010,11:01:29,7.8,6.9,2.57,.66, , , 
12/05/2010,11:01:44,34,13,2.17,.57, , , 
12/05/2010,11:01:59,15.2,11.7,2.57,.54, , , 
12/05/2010,11:02:14,18.9,10.3,2.43,.52, , , 
12/05/2010,11:02:29,17.4,6.4,2.29,.55, , , 
12/05/2010,11:02:44,10.4,7.4,2.16,.52, , , 
12/05/2010,11:02:59,19.8,13.4,2.44,.57, , , 
12/05/2010,11:03:14,7.9,7.1,2.5,.52, , , 
12/05/2010,11:03:29,33.3,13.6,2.45,.6, , , 
12/05/2010,11:03:44,12.2,10.2,2.76,.54, , , 
12/05/2010,11:03:59,20,5.9,2.44,.58, , , 
12/05/2010,11:04:14,25.8,11.2,2.24,.72, , , 
12/05/2010,11:04:29,10.5,8.4,2.03,.5, , , 
12/05/2010,11:04:44,9.6,7.7,2.38,.54, , , 
12/05/2010,11:04:59,9.1,7.8,2.49,.57, , , 
12/05/2010,11:05:14,24.1,8.9,2.44,.57, , , 
12/05/2010,11:05:29,13,9,2.5,.61, , , 
12/05/2010,11:05:44,6.1,5.4,2.53,.57, , , 
12/05/2010,11:05:59,7.5,6.7,2.18,.51, , , 
12/05/2010,11:06:14,19.7,6.4,2.41,.67, , , 
12/05/2010,11:06:29,14,9.8,2.37,.57, , , 
12/05/2010,11:06:44,22.9,7.9,2.46,.53, , , 
12/05/2010,11:06:59,34.4,13.4,2.53,.6, , , 
12/05/2010,11:07:14,18.6,12.1,2.32,.56, , , 
12/05/2010,11:07:29,17.6,5.2,2.22,.52, , , 
12/05/2010,11:07:44,18.4,12.4,2.13,.46, , , 
12/05/2010,11:07:59,10.6,8.2,2.55,.49, , , 
12/05/2010,11:08:14,9.6,7.6,2.42,.5, , , 
12/05/2010,11:08:29,11.9,8,2.12,.49, , , 
12/05/2010,11:08:44,7.1,6.1,1.84,.53, , , 
12/05/2010,11:08:59,21.1,13.3,2.36,.55, , , 
12/05/2010,11:09:14,5.9,5.3,2.05,.54, , , 
12/05/2010,11:09:29,15.3,11.7,2.21,.56, , , 
12/05/2010,11:09:44,6.2,5.6,2.31,.6, , , 
12/05/2010,11:09:59,28,10.9,2.21,.5, , , 
12/05/2010,11:10:14,12.3,8.2,1.79,.54, , , 
12/05/2010,11:10:29,9.6,8.1,2.47,.54, , , 
12/05/2010,11:10:44,8,6.9,2.11,.63, , , 
12/05/2010,11:10:59,22.8,8.9,1.95,.52, , , 
12/05/2010,11:11:14,12.8,9.8,2.85,.57, , , 
12/05/2010,11:11:29,13.2,8.1,1.91,.5, , , 
12/05/2010,11:11:44,11.2,9.3,2.17,.47, , , 
12/05/2010,11:11:59,18,8.5,2.24,.55, , , 
12/05/2010,11:12:14,26.6,8.5,1.96,.47, , , 
12/05/2010,11:12:29,17.8,4.5,2.11,.55, , , 
12/05/2010,11:12:44,13,10.6,2.39,.48, , , 
12/05/2010,11:12:59,25.8,9.3,2.29,.57, , , 
12/05/2010,11:13:14,10.8,9.1,2.52,.61, , , 
12/05/2010,11:13:29,28.3,10.8,2.34,.6, , , 
12/05/2010,11:13:44,6.8,6.1,2.33,.7, , , 
12/05/2010,11:13:59,11,8.4,2.67,.53, , , 
12/05/2010,11:14:14,20.3,6.1,2.03,.47, , , 
12/05/2010,11:14:29,5.3,5,2.51,.5, , , 
12/05/2010,11:14:44,21,9.5,2.3,.52, , , 
12/05/2010,11:14:59,5.6,5.2,2.04,.53, , , 
12/05/2010,11:15:14,11.1,9.1,2.18,.55, , , 
12/05/2010,11:15:29,14.3,9.2,2.27,.71, , , 
12/05/2010,11:15:44,17.4,4.1,2.36,.58, , , 
12/05/2010,11:15:59,4.8,4.5,2.06,.48, , , 
12/05/2010,11:16:14,18.8,10.7,2.22,.6, , , 
12/05/2010,11:16:29,9.4,8.1,2.7,.51, , , 
12/05/2010,11:16:44,11.1,8.4,2.16,.61, , , 
12/05/2010,11:16:59,7.9,6.7,2.19,.49, , , 
12/05/2010,11:17:14,35.3,8.7,2.18,.51, , , 
12/05/2010,11:17:29,9.8,8.2,2.28,.49, , , 
12/05/2010,11:17:44,14.9,9.8,2.32,.46, , , 
12/05/2010,11:17:59,21.4,5.1,2.06,.48, , , 
12/05/2010,11:18:14,27.4,10.6,2.51,.56, , , 
12/05/2010,11:18:29,13.5,10.6,2.22,.6, , , 
12/05/2010,11:18:44,34.9,7.9,2.4,.48, , , 
12/05/2010,11:18:59,17.2,12.2,2.16,.53, , , 
12/05/2010,11:19:14,27.7,10.4,2.02,.49, , , 
12/05/2010,11:19:29,19.6,10.8,2.07,.5, , , 
12/05/2010,11:19:44,34.5,7.8,2.08,.57, , , 
12/05/2010,11:19:59,14.5,8.5,2.11,.5, , , 
12/05/2010,11:20:14,33.5,6.4,2.07,.55, , , 
12/05/2010,11:20:29,19.6,12.8,2.63,.57, , , 
12/05/2010,11:20:44,27.9,11.3,2.59,.62, , , 
12/05/2010,11:20:59,32.8,14.1,2.68,.53, , , 
12/05/2010,11:21:14,22.4,13.3,2.94,.62, , , 
12/05/2010,11:21:29,7,6.3,2.57,.51, , , 
12/05/2010,11:21:44,19.1,12.7,2.86,.63, , , 
12/05/2010,11:21:59,10.3,8.4,2.35,.55, , , 
12/05/2010,11:22:14,17.9,10.9,2.49,.55, , , 
12/05/2010,11:22:29,11,8.5,2.64,.49, , , 
12/05/2010,11:22:44,9.7,6.4,2.3,.54, , , 
12/05/2010,11:22:59,15.3,10.6,2.74,.56, , , 
12/05/2010,11:23:14,10.1,8.1,2.67,.55, , , 
12/05/2010,11:23:29,30.5,12.2,2.25,.59, , , 
12/05/2010,11:23:44,5.2,4.9,2.4,.48, , , 
12/05/2010,11:23:59,27.7,10.9,2.52,.52, , , 
12/05/2010,11:24:14,8.9,7.9,2.68,.58, , , 
12/05/2010,11:24:29,21.9,15.1,2.74,.7, , , 
12/05/2010,11:24:44,11,9.3,2.47,.53, , , 
12/05/2010,11:24:59,10.3,8.2,2.57,.49, , , 
12/05/2010,11:25:14,24,8.9,2.35,.56, , , 
12/05/2010,11:25:29,33.4,13.8,2.26,.58, , , 
12/05/2010,11:25:44,13.9,11,2.52,.52, , , 
12/05/2010,11:25:59,9.2,8,2.46,.62, , , 
12/05/2010,11:26:14,8.6,7,2.85,.6, , , 
12/05/2010,11:26:29,31.9,12.1,2.54,.53, , , 
12/05/2010,11:26:44,23.2,14.7,2.18,.61, , , 
12/05/2010,11:26:59,26.3,16.7,2.57,.49, , , 
12/05/2010,11:27:14,22.1,15.4,2.58,.57, , , 
12/05/2010,11:27:29,15.7,9.8,2.66,.6, , , 
12/05/2010,11:27:44,13.7,9.6,2.52,.58, , , 
12/05/2010,11:27:59,9.9,8.2,2.65,.58, , , 
12/05/2010,11:28:14,15,10.6,2.45,.54, , , 
12/05/2010,11:28:29,21.9,16.4,2.6,.67, , , 
12/05/2010,11:28:44,32.5,15,2.49,.59, , , 
12/05/2010,11:28:59,18.8,13.6,2.8,.6, , , 
12/05/2010,11:29:14,10.8,9.7,3.27,.68, , , 
12/05/2010,11:29:29,22.3,14.3,3.03,.7, , , 
12/05/2010,11:29:44,17.8,13.6,3.31,.63, , , 
12/05/2010,11:29:59,19.7,14.7,2.54,.55, , , 
12/05/2010,11:30:14,28.7,15.5,2.93,.65, , , 
12/05/2010,11:30:29,13.1,10.3,1.93,.52, , , 
12/05/2010,11:30:44,13.7,10.6,3.11,.62, , , 
12/05/2010,11:30:59,11.8,9,2.91,.64, , , 
12/05/2010,11:31:14,21.4,14.9,2.35,.66, , , 
12/05/2010,11:31:29,13.9,10.9,3.17,.55, , , 
12/05/2010,11:31:44,15.2,11.6,2.98,.58, , , 
12/05/2010,11:31:59,21.9,7.4,2.22,.56, , , 
12/05/2010,11:32:14,18.8,13,2.9,.64, , , 
12/05/2010,11:32:29,18.9,11.2,2.8,.61, , , 
12/05/2010,11:32:44,28.5,10.9,2.8,.6, , , 
12/05/2010,11:32:59,35.5,16.3,3.14,.63, , , 
12/05/2010,11:33:14,34.1,15.6,3.12,.71, , , 
12/05/2010,11:33:29,24,12.1,2.88,.72, , , 
12/05/2010,11:33:44,24,18,2.72,.6, , , 
12/05/2010,11:33:59,43.2,15.9,3.19,.67, , , 
12/05/2010,11:34:14,52.1,16.7,2.5,.67, , , 
12/05/2010,11:34:29,19.2,12.3,2.18,.52, , , 
12/05/2010,11:34:44,51.9,18.6,2.99,.54, , , 
12/05/2010,11:34:59,8.3,7.4,2.34,.69, , , 
12/05/2010,11:35:14,16.1,8.5,2.44,.6, , , 
12/05/2010,11:35:29,18.3,13.5,2.61,.61, , , 
12/05/2010,11:35:44,31.6,10.2,2.46,.64, , , 
12/05/2010,11:35:59,17.5,11.7,2.64,.66, , , 
12/05/2010,11:36:14,48.3,14.1,2.89,.76, , , 
12/05/2010,11:36:29,20.2,12.8,2.91,.63, , , 
12/05/2010,11:36:44,14.9,12.4,2.71,.75, , , 
12/05/2010,11:36:59,27.1,12,2.67,.62, , , 
12/05/2010,11:37:14,7.1,6.7,2.84,.71, , , 
12/05/2010,11:37:29,24,16.3,2.68,.69, , , 
12/05/2010,11:37:44,13.4,10.7,2.91,.57, , , 
12/05/2010,11:37:59,10.6,9.2,3.15,.61, , , 
12/05/2010,11:38:14,25,10.2,2.87,.59, , , 
12/05/2010,11:38:29,31.6,13.3,2.91,.67, , , 
12/05/2010,11:38:44,13.7,10.3,2.59,.73, , , 
12/05/2010,11:38:59,8,7.3,3.02,.64, , , 
12/05/2010,11:39:14,14.6,11.5,2.92,.7, , , 
12/05/2010,11:39:29,13.9,12.4,3.66,.81, , , 
12/05/2010,11:39:44,40.9,19,3.07,.71, , , 
12/05/2010,11:39:59,18.8,14.8,3.17,.73, , , 
12/05/2010,11:40:14,25.6,14.1,2.87,.56, , , 
12/05/2010,11:40:29,16.1,13.4,2.93,.63, , , 
12/05/2010,11:40:44,17.9,14,3.44,.68, , , 
12/05/2010,11:40:59,27.9,18.7,2.63,.64, , , 
12/05/2010,11:41:14,35.5,15.7,3.06,.71, , , 
12/05/2010,11:41:29,47.9,16.4,2.91,.73, , , 
12/05/2010,11:41:44,19,13.5,3.06,.74, , , 
12/05/2010,11:41:59,19.2,15,3.02,.71, , , 
12/05/2010,11:42:14,14.5,12.1,3.65,.72, , , 
12/05/2010,11:42:29,31.3,14,2.91,.74, , , 
12/05/2010,11:42:44,7.8,7.2,2.62,.68, , , 
12/05/2010,11:42:59,29.8,9.5,3.01,.62, , , 
12/05/2010,11:43:14,10.1,8.9,2.94,.67, , , 
12/05/2010,11:43:29,26.4,11.4,3.17,.6, , , 
12/05/2010,11:43:44,24.4,15.7,2.92,.59, , , 
12/05/2010,11:43:59,26.9,12.8,3.14,.62, , , 
12/05/2010,11:44:14,24.9,17.4,3.02,.8, , , 
12/05/2010,11:44:29,18.8,14.8,2.93,.71, , , 
12/05/2010,11:44:44,27.6,17.8,3.15,.72, , , 
12/05/2010,11:44:59,35.9,18.2,3.2,.61, , , 
12/05/2010,11:45:14,23,16.8,2.92,.59, , , 
12/05/2010,11:45:29,16,8.8,2.57,.62, , , 
12/05/2010,11:45:44,33.2,15.1,2.93,.67, , , 
12/05/2010,11:45:59,36.9,9.6,3.65,.75, , , 
12/05/2010,11:46:14,18.4,14.3,3.34,.65, , , 
12/05/2010,11:46:29,24.8,18.3,3.34,.75, , , 
12/05/2010,11:46:44,17.9,15,2.94,.66, , , 
12/05/2010,11:46:59,25.7,18.7,3.25,.68, , , 
12/05/2010,11:47:14,40.4,11.7,2.9,.7, , , 
12/05/2010,11:47:29,11.2,9.6,2.68,.65, , , 
12/05/2010,11:47:44,19,11.6,3.01,.68, , , 
12/05/2010,11:47:59,21.8,17.3,2.4,.71, , , 
12/05/2010,11:48:14,35.8,16.8,3.48,.65, , , 
12/05/2010,11:48:29,20.5,14,3.1,.67, , , 
12/05/2010,11:48:44,32.7,15.5,3.09,.72, , , 
12/05/2010,11:48:59,20.5,14,3.05,.66, , , 
12/05/2010,11:49:14,12.9,11.3,2.61,.7, , , 
12/05/2010,11:49:29,15.5,12.9,2.77,.66, , , 
12/05/2010,11:49:44,31.8,15.1,3.01,.64, , , 
12/05/2010,11:49:59,30.3,14.7,3.57,.69, , , 
12/05/2010,11:50:14,16.7,12.9,2.89,.74, , , 
12/05/2010,11:50:29,25.7,18.1,3.5,.71, , , 
12/05/2010,11:50:44,20.8,14.8,3.37,.8, , , 
12/05/2010,11:50:59,15.2,11.9,2.94,.76, , , 
12/05/2010,11:51:14,21.6,16.3,2.93,.67, , , 
12/05/2010,11:51:29,51.1,16.6,2.7,.75, , , 
12/05/2010,11:51:44,22.8,12.9,3.04,.64, , , 
12/05/2010,11:51:59,15.3,11.2,2.62,.59, , , 
12/05/2010,11:52:14,35.7,16.9,3.22,.74, , , 
12/05/2010,11:52:29,17.8,14.6,2.88,.62, , , 
12/05/2010,11:52:44,16.3,12.7,3.16,.67, , , 
12/05/2010,11:52:59,12.2,9.9,3.07,.74, , , 
12/05/2010,11:53:14,15.3,12.4,3.12,.7, , , 
12/05/2010,11:53:29,25.5,18.9,3,.77, , , 
12/05/2010,11:53:44,37.7,15.8,2.94,.74, , , 
12/05/2010,11:53:59,24,14.6,3.03,.64, , , 
12/05/2010,11:54:14,8.6,7.9,3.29,.72, , , 
12/05/2010,11:54:29,47.8,14.7,3.3,.74, , , 
12/05/2010,11:54:44,27.2,16.3,3.24,.7, , , 
12/05/2010,11:54:59,16.3,13.5,2.91,.69, , , 
12/05/2010,11:55:14,32.6,14.6,2.75,.61, , , 
12/05/2010,11:55:29,16.9,13.5,3.21,.64, , , 
12/05/2010,11:55:44,31.4,13,2.89,.61, , , 
12/05/2010,11:55:59,16.3,12.8,2.94,.62, , , 
12/05/2010,11:56:14,13.7,11.5,2.58,.56, , , 
12/05/2010,11:56:29,30.1,14.2,3.14,.64, , , 
12/05/2010,11:56:44,22.2,13.8,2.98,.63, , , 
12/05/2010,11:56:59,54.5,18.5,2.77,.65, , , 
12/05/2010,11:57:14,32.4,15.2,3.13,.67, , , 
12/05/2010,11:57:29,14,11.1,3,.69, , , 
12/05/2010,11:57:44,34.2,17.5,3.13,.63, , , 
12/05/2010,11:57:59,18.1,13.4,2.47,.66, , , 
12/05/2010,11:58:14,14.7,11.6,2.53,.7, , , 
12/05/2010,11:58:29,21,15.3,2.89,.71, , , 
12/05/2010,11:58:44,11,9.6,2.65,.67, , , 
12/05/2010,11:58:59,13,10.8,2.63,.74, , , 
12/05/2010,11:59:14,30.8,18.1,3.23,.61, , , 
12/05/2010,11:59:29,27.2,10.3,2.99,.61, , , 
12/05/2010,11:59:44,29,12.6,2.35,.63, , , 
12/05/2010,11:59:59,18.5,15.1,3.4,.74, , , 
12/05/2010,12:00:14,16.6,13,2.62,.62, , , 
12/05/2010,12:00:29,23.2,17.3,3.11,.71, , , 
12/05/2010,12:00:44,23.8,10.3,3.3,.76, , , 
12/05/2010,12:00:59,34.4,14.6,3.24,.64, , , 
12/05/2010,12:01:14,18.1,15.1,3,.68, , , 
12/05/2010,12:01:29,26.7,10.7,2.99,.64, , , 
12/05/2010,12:01:44,10.6,9.3,2.98,.66, , , 
12/05/2010,12:01:59,34,16.6,2.9,.62, , , 
12/05/2010,12:02:14,31.3,10.3,3.23,.69, , , 
12/05/2010,12:02:29,29.1,17.2,2.88,.67, , , 
12/05/2010,12:02:44,28.3,12.6,2.75,.66, , , 
12/05/2010,12:02:59,27.1,16.1,3.05,.64, , , 
12/05/2010,12:03:14,48.9,16.1,2.91,.58, , , 
12/05/2010,12:03:29,41.4,12.7,3.09,.67, , , 
12/05/2010,12:03:44,37.7,10.3,3.41,.62, , , 
12/05/2010,12:03:59,30.3,13.5,3.56,.68, , , 
12/05/2010,12:04:14,43.5,23.3,2.97,.66, , , 
12/05/2010,12:04:29,32.8,14,3.42,.6, , , 
12/05/2010,12:04:44,24.1,16.5,3.15,.64, , , 
12/05/2010,12:04:59,16,13.5,3.38,.65, , , 
12/05/2010,12:05:14,17.6,14.4,3.58,.69, , , 
12/05/2010,12:05:29,41.8,14.1,3.1,.65, , , 
12/05/2010,12:05:44,30.1,17.4,3.03,.67, , , 
12/05/2010,12:05:59,18.6,15,3.78,.71, , , 
12/05/2010,12:06:14,24.6,14.9,2.85,.64, , , 
12/05/2010,12:06:29,22.5,15.1,3.47,.78, , , 
12/05/2010,12:06:44,17.2,13.4,2.74,.6, , , 
12/05/2010,12:06:59,25,8.5,2.75,.6, , , 
12/05/2010,12:07:14,26.5,19.2,3.54,.83, , , 
12/05/2010,12:07:29,22.8,18.1,2.95,.61, , , 
12/05/2010,12:07:44,20.2,13.4,2.66,.6, , , 
12/05/2010,12:07:59,21.3,7.7,2.98,.66, , , 
12/05/2010,12:08:14,20.7,12.6,3.14,.75, , , 
12/05/2010,12:08:29,33.8,16.4,3.24,.69, , , 
12/05/2010,12:08:44,41.3,21.4,3.14,.56, , , 
12/05/2010,12:08:59,18.5,13.2,3.22,.58, , , 
12/05/2010,12:09:14,11,9.3,3.12,.63, , , 
12/05/2010,12:09:29,19.6,13.2,3.12,.71, , , 
12/05/2010,12:09:44,16.4,12.2,2.92,.64, , , 
12/05/2010,12:09:59,20.7,15.8,3.14,.66, , , 
12/05/2010,12:10:14,24.3,18.2,3.26,.65, , , 
12/05/2010,12:10:29,41.2,21.4,3.05,.71, , , 
12/05/2010,12:10:44,12,10.5,3.1,.65, , , 
12/05/2010,12:10:59,23.8,9.8,3.47,.7, , , 
12/05/2010,12:11:14,18.4,13.1,3.07,.65, , , 
12/05/2010,12:11:29,12.9,9.1,3.15,.65, , , 
12/05/2010,12:11:44,37.2,14.1,2.81,.62, , , 
12/05/2010,12:11:59,22.5,15.5,3.27,.71, , , 
12/05/2010,12:12:14,34.2,15.2,3.25,.72, , , 
12/05/2010,12:12:29,10.9,9.4,3.44,.75, , , 
12/05/2010,12:12:44,15.3,11.9,3.44,.68, , , 
12/05/2010,12:12:59,33.1,20.6,3.02,.65, , , 
12/05/2010,12:13:14,35.9,16.4,3.17,.68, , , 
12/05/2010,12:13:29,17.1,12.9,3.03,.61, , , 
12/05/2010,12:13:44,18.3,14.7,3.34,.6, , , 
12/05/2010,12:13:59,51.4,18.4,2.82,.64, , , 
12/05/2010,12:14:14,22,14.4,2.82,.7, , , 
12/05/2010,12:14:29,26.4,15.3,3.13,.62, , , 
12/05/2010,12:14:44,16.3,13.2,2.79,.7, , , 
12/05/2010,12:14:59,32.2,19.4,2.81,.67, , , 
12/05/2010,12:15:14,12.9,10.8,3.55,.68, , , 
12/05/2010,12:15:29,31.2,13,3.1,.66, , , 
12/05/2010,12:15:44,18.1,14.7,2.83,.66, , , 
12/05/2010,12:15:59,24.7,10,3.44,.61, , , 
12/05/2010,12:16:14,19.7,13.6,3.47,.63, , , 
12/05/2010,12:16:29,22.9,18.1,2.91,.64, , , 
12/05/2010,12:16:44,25.6,17.4,3.17,.73, , , 
